0.0 9.98119269779324e-08 0.3064167693088255 0.0
0.03527696793002915 9.98119269779324e-08 0.3064167693088255 0.028224123102675292
0.035568513119533525 1.035781534712504e-07 0.3064167693152073 0.028457389821129758
0.0358600583090379 1.0745373702985659e-07 0.3064167693218829 0.02869064118599078
0.03615160349854227 1.1144119029815574e-07 0.30641676932886375 0.02892389304972577
0.03644314868804664 1.1554299914103152e-07 0.30641676933616185 0.029157156501116995
0.03673469387755101 1.1976107747915275e-07 0.3064167693437878 0.02939040869816827
0.03702623906705539 1.2409815349631898e-07 0.3064167693517546 0.02962367096655325
0.03731778425655976 1.2855625136247032e-07 0.30641676936007306 0.02985692457463139
0.037609329446064134 1.331380454224416e-07 0.30641676936875695 0.030090184012001496
0.03790087463556851 1.3784578426907985e-07 0.30641676937781914 0.030323440053803427
0.038192419825072876 1.4268195260814172e-07 0.3064167693872731 0.030556694319583577
0.03848396501457726 1.4764925240839287e-07 0.30641676939713236 0.03078995701601169
0.038775510204081626 1.5274985070753414e-07 0.30641676940741147 0.03102321185618346
0.039067055393586 1.5798662413305337e-07 0.30641676941812396 0.03125647414896915
0.039358600583090375 1.6336179843381649e-07 0.30641676942928614 0.031489728536649685
0.03965014577259474 1.6887828268463842e-07 0.30641676944091156 0.031722988523360536
0.039941690962099125 1.745384647720851e-07 0.30641676945301694 0.03195624388026293
0.04023323615160349 1.8034504360302585e-07 0.30641676946561774 0.032189496571529766
0.04052478134110787 1.8630100585119809e-07 0.30641676947873187 0.032422758375122006
0.040816326530612235 1.924087201943393e-07 0.30641676949237495 0.03265601549271626
0.04110787172011661 1.9867106891266675e-07 0.3064167695065643 0.03288927327030335
0.041399416909620984 2.0509076651429902e-07 0.30641676952131836 0.033122529460527905
0.04169096209912536 2.116705819337783e-07 0.30641676953665514 0.033355782898795254
0.04198250728862973 2.1841364698747419e-07 0.30641676955259345 0.03358904391997943
0.0422740524781341 2.2532250314921294e-07 0.30641676956915215 0.03382230118720486
0.042565597667638476 2.324001564716295e-07 0.3064167695863502 0.034055558574624355
0.04285714285714285 2.3964944382638683e-07 0.30641676960420916 0.03428881326314007
0.043148688046647225 2.470735374255287e-07 0.30641676962274916 0.0345220721720499
0.0434402332361516 2.546752383929809e-07 0.306416769641991 0.034755329409202514
0.04373177842565597 2.624576738928994e-07 0.306416769661956 0.03498858837592233
