  i          x            density        pressure        velocity

  39    7.60E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  40    7.80E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  41    8.00E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  42    8.20E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  43    8.40E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  44    8.60E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  45    8.80E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  46    9.00E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  47    9.20E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  48    9.40E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  49    9.60E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  50    9.80E-03    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  51    1.00E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  52    1.02E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  53    1.04E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  54    1.06E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  55    1.08E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  56    1.10E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  57    1.12E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  58    1.14E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  59    1.16E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  60    1.18E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
